bw	num	pct	qlen	maxq	avgq	maxd	avgd	rate
80	20	0.94	16	421.5	1.8	41	0	7702.8 (0.75)
80	20	0.94	18	520.5	1.8	50	0	7551.3 (0.74)
80	20	0.94	20	552.0	1.9	53	0	7662.1 (0.75)
80	20	0.94	32	810.0	1.8	79	0	7469.1 (0.73)
80	20	0.94	64	2565.0	17.0	250	1	7583.6 (0.74)
80	20	0.94	128	4609.5	48.9	450	4	7898.4 (0.77)
80	20	0.94	256	4999.5	51.2	488	5	8371.7 (0.82)
80	20	0.95	4	222.0	1.6	21	0	4956.3 (0.48)
80	20	0.95	6	264.0	1.9	25	0	5929.2 (0.58)
80	20	0.95	8	316.5	2.0	30	0	7247.1 (0.71)
80	20	0.95	10	367.5	2.0	35	0	7178.0 (0.70)
80	20	0.95	12	415.5	2.0	40	0	7459.6 (0.73)
80	20	0.95	14	432.0	1.9	42	0	7786.4 (0.76)
80	20	0.95	16	529.5	1.9	51	0	7795.9 (0.76)
80	20	0.95	18	595.5	1.9	58	0	7611.4 (0.74)
80	20	0.95	20	654.0	2.0	63	0	7620.4 (0.74)
80	20	0.95	32	936.0	2.2	91	0	7494.6 (0.73)
80	20	0.95	64	3423.0	25.3	334	2	7677.8 (0.75)
80	20	0.95	128	4999.5	51.2	488	5	7977.0 (0.78)
80	20	0.95	256	4999.5	58.6	488	5	8220.1 (0.80)
80	20	0.96	4	285.0	1.8	27	0	5215.2 (0.51)
80	20	0.96	6	345.0	2.0	33	0	6976.6 (0.68)
80	20	0.96	8	442.5	1.9	43	0	7422.1 (0.72)
80	20	0.96	10	456.0	2.0	44	0	7524.3 (0.73)
80	20	0.96	12	523.5	2.0	51	0	7772.5 (0.76)
80	20	0.96	14	652.5	2.0	63	0	8123.1 (0.79)
80	20	0.96	16	720.0	2.2	70	0	8182.7 (0.80)
80	20	0.96	18	781.5	2.0	76	0	7846.2 (0.77)
80	20	0.96	20	853.5	2.0	83	0	7469.6 (0.73)
80	20	0.96	32	1488.0	5.0	145	0	7418.4 (0.72)
80	20	0.96	64	3903.0	36.5	381	3	7580.6 (0.74)
80	20	0.96	128	4999.5	52.2	488	5	7877.0 (0.77)
80	20	0.96	256	4999.5	77.5	488	7	8020.9 (0.78)
80	20	0.97	4	361.5	2.0	35	0	5935.9 (0.58)
80	20	0.97	6	387.0	2.1	37	0	6723.9 (0.66)
80	20	0.97	8	544.5	2.2	53	0	7693.4 (0.75)
80	20	0.97	10	610.5	2.1	59	0	7721.9 (0.75)
80	20	0.97	12	702.0	2.2	68	0	8246.7 (0.81)
80	20	0.97	14	787.5	2.1	76	0	8280.1 (0.81)
80	20	0.97	16	874.5	2.1	85	0	8503.9 (0.83)
80	20	0.97	18	1008.0	2.1	98	0	8120.3 (0.79)
80	20	0.97	20	1156.5	2.2	112	0	7860.1 (0.77)
80	20	0.97	32	2724.0	21.7	266	2	7883.4 (0.77)
80	20	0.97	64	4963.5	53.5	484	5	7927.2 (0.77)
80	20	0.97	128	4999.5	57.1	488	5	8186.2 (0.80)
80	20	0.97	256	4999.5	93.7	488	9	8536.7 (0.83)
80	20	0.98	4	475.5	2.5	46	0	6386.9 (0.62)
80	20	0.98	6	618.0	2.4	60	0	7957.1 (0.78)
80	20	0.98	8	771.0	2.4	75	0	7909.4 (0.77)
80	20	0.98	10	900.0	2.4	87	0	8259.6 (0.81)
80	20	0.98	12	1155.0	4.9	112	0	8291.1 (0.81)
80	20	0.98	14	1552.5	9.4	151	0	8222.3 (0.80)
80	20	0.98	16	1888.5	13.0	184	1	8479.6 (0.83)
80	20	0.98	18	2196.0	17.8	214	1	8204.7 (0.80)
80	20	0.98	20	2533.5	20.9	247	2	8082.3 (0.79)
80	20	0.98	32	4192.5	41.8	409	4	7932.1 (0.77)
80	20	0.98	64	4999.5	59.0	488	5	8002.4 (0.78)
80	20	0.98	128	4999.5	80.0	488	7	8316.9 (0.81)
80	20	0.98	256	4999.5	107.3	488	10	8653.1 (0.85)
80	20	0.99	4	916.5	5.0	89	0	8295.6 (0.81)
80	20	0.99	6	2152.5	20.2	210	1	8438.9 (0.82)
80	20	0.99	8	2272.5	22.9	221	2	8542.0 (0.83)
80	20	0.99	10	2952.0	32.7	288	3	8823.6 (0.86)
80	20	0.99	12	3546.0	40.1	346	3	8837.1 (0.86)
80	20	0.99	14	4170.0	46.9	407	4	8271.0 (0.81)
80	20	0.99	16	4468.5	47.1	436	4	8107.1 (0.79)
80	20	0.99	18	4926.0	52.8	481	5	8119.3 (0.79)
80	20	0.99	20	4999.5	54.0	488	5	8096.2 (0.79)
80	20	0.99	32	4999.5	57.1	488	5	8214.3 (0.80)
80	20	0.99	64	4999.5	88.3	488	8	8090.2 (0.79)
80	20	0.99	128	4999.5	116.6	488	11	8428.9 (0.82)
80	20	0.99	256	4999.5	156.3	488	15	8752.3 (0.85)
80	20	1.00	4	4999.5	3029.1	488	295	9665.6 (0.94)
80	20	1.00	6	4999.5	3029.1	488	295	9665.6 (0.94)
80	20	1.00	8	4999.5	3029.1	488	295	9665.6 (0.94)
80	20	1.00	10	4999.5	3029.1	488	295	9665.6 (0.94)
80	20	1.00	12	4999.5	3029.1	488	295	9665.6 (0.94)
80	20	1.00	14	4999.5	3029.1	488	295	9665.6 (0.94)
80	20	1.00	16	4999.5	3029.1	488	295	9665.6 (0.94)
80	20	1.00	18	4999.5	3029.1	488	295	9665.6 (0.94)
80	20	1.00	20	4999.5	3029.1	488	295	9665.6 (0.94)
80	20	1.00	32	4999.5	3029.1	488	295	9665.6 (0.94)
80	20	1.00	64	4999.5	3029.1	488	295	9665.6 (0.94)
80	20	1.00	128	4999.5	3029.1	488	295	9665.6 (0.94)
80	20	1.00	256	4999.5	3029.1	488	295	9665.6 (0.94)
80	24	0.92	4	142.5	1.0	13	0	5551.8 (0.54)
80	24	0.92	6	198.0	1.2	19	0	5798.4 (0.57)
80	24	0.92	8	204.0	1.2	19	0	6550.6 (0.64)
80	24	0.92	10	229.5	1.7	22	0	6856.3 (0.67)
80	24	0.92	12	280.5	1.8	27	0	7057.0 (0.69)
80	24	0.92	14	309.0	1.8	30	0	7524.2 (0.73)
80	24	0.92	16	331.5	1.8	32	0	7655.5 (0.75)
80	24	0.92	18	376.5	1.7	36	0	7580.9 (0.74)
80	24	0.92	20	415.5	1.7	40	0	7626.4 (0.74)
80	24	0.92	32	624.0	1.8	60	0	7166.1 (0.70)
80	24	0.92	64	1180.5	1.7	115	0	7370.7 (0.72)
80	24	0.92	128	2277.0	4.5	222	0	7618.1 (0.74)
80	24	0.92	256	4467.0	43.8	436	4	8032.9 (0.78)
80	24	0.93	4	147.0	1.2	14	0	4212.2 (0.41)
80	24	0.93	6	195.0	1.5	19	0	5886.3 (0.57)
80	24	0.93	8	237.0	1.5	23	0	6627.0 (0.65)
80	24	0.93	10	241.5	2.0	23	0	7261.5 (0.71)
80	24	0.93	12	288.0	1.9	28	0	7401.3 (0.72)
80	24	0.93	14	367.5	1.9	35	0	7689.1 (0.75)
80	24	0.93	16	385.5	1.8	37	0	7990.4 (0.78)
80	24	0.93	18	426.0	1.8	41	0	7787.2 (0.76)
80	24	0.93	20	471.0	1.8	45	0	7724.6 (0.75)
80	24	0.93	32	690.0	1.8	67	0	7181.8 (0.70)
80	24	0.93	64	1377.0	1.8	134	0	7253.5 (0.71)
80	24	0.93	128	2619.0	10.1	255	0	7573.9 (0.74)
80	24	0.93	256	4999.5	52.8	488	5	7944.4 (0.78)
80	24	0.94	4	184.5	0.7	18	0	4509.6 (0.44)
80	24	0.94	6	216.0	1.5	21	0	6430.4 (0.63)
80	24	0.94	8	246.0	1.8	24	0	6955.9 (0.68)
80	24	0.94	10	303.0	2.1	29	0	6918.2 (0.68)
80	24	0.94	12	337.5	1.8	32	0	7510.9 (0.73)
80	24	0.94	14	406.5	1.9	39	0	7395.5 (0.72)
80	24	0.94	16	457.5	1.9	44	0	7676.6 (0.75)
80	24	0.94	18	486.0	2.4	47	0	7847.9 (0.77)
80	24	0.94	20	556.5	1.9	54	0	8055.7 (0.79)
80	24	0.94	32	825.0	1.9	80	0	7525.5 (0.73)
80	24	0.94	64	1726.5	2.0	168	0	7690.7 (0.75)
80	24	0.94	128	3073.5	17.0	300	1	7927.6 (0.77)
80	24	0.94	256	4999.5	52.3	488	5	8366.9 (0.82)
80	24	0.95	4	210.0	1.5	20	0	4947.6 (0.48)
80	24	0.95	6	301.5	1.9	29	0	6345.5 (0.62)
80	24	0.95	8	349.5	2.0	34	0	6861.0 (0.67)
80	24	0.95	10	391.5	2.0	38	0	7513.8 (0.73)
80	24	0.95	12	424.5	2.1	41	0	7680.8 (0.75)
80	24	0.95	14	453.0	2.1	44	0	7822.7 (0.76)
80	24	0.95	16	489.0	1.9	47	0	7969.4 (0.78)
80	24	0.95	18	594.0	2.0	58	0	8156.8 (0.80)
80	24	0.95	20	685.5	2.0	66	0	8009.2 (0.78)
80	24	0.95	32	964.5	2.0	94	0	7495.9 (0.73)
80	24	0.95	64	1950.0	2.0	190	0	7701.3 (0.75)
80	24	0.95	128	3712.5	28.2	362	2	7979.6 (0.78)
80	24	0.95	256	4999.5	54.7	488	5	8497.9 (0.83)
80	24	0.96	4	261.0	1.7	25	0	5964.4 (0.58)
80	24	0.96	6	309.0	2.0	30	0	6988.6 (0.68)
80	24	0.96	8	373.5	2.2	36	0	7318.8 (0.71)
80	24	0.96	10	463.5	2.2	45	0	7622.9 (0.74)
80	24	0.96	12	517.5	2.1	50	0	7775.6 (0.76)
80	24	0.96	14	627.0	2.2	61	0	8020.4 (0.78)
80	24	0.96	16	690.0	2.2	67	0	8326.9 (0.81)
80	24	0.96	18	763.5	2.2	74	0	8220.4 (0.80)
80	24	0.96	20	850.5	2.0	83	0	7841.6 (0.77)
80	24	0.96	32	1345.5	2.3	131	0	7505.0 (0.73)
80	24	0.96	64	2367.0	8.7	231	0	7591.1 (0.74)
80	24	0.96	128	4666.5	47.3	455	4	7838.5 (0.77)
80	24	0.96	256	4999.5	62.7	488	6	8184.2 (0.80)
80	24	0.97	4	370.5	2.0	36	0	6312.9 (0.62)
80	24	0.97	6	444.0	2.3	43	0	7284.2 (0.71)
80	24	0.97	8	525.0	2.3	51	0	7883.6 (0.77)
80	24	0.97	10	610.5	2.3	59	0	8087.0 (0.79)
80	24	0.97	12	721.5	2.3	70	0	8124.3 (0.79)
80	24	0.97	14	808.5	2.5	78	0	8321.5 (0.81)
80	24	0.97	16	907.5	2.3	88	0	8466.2 (0.83)
80	24	0.97	18	1014.0	2.4	99	0	8463.8 (0.83)
80	24	0.97	20	1180.5	2.5	115	0	8283.7 (0.81)
80	24	0.97	32	1824.0	3.2	178	0	7849.6 (0.77)
80	24	0.97	64	3475.5	23.9	339	2	7991.7 (0.78)
80	24	0.97	128	4999.5	52.7	488	5	8375.6 (0.82)
80	24	0.97	256	4999.5	84.8	488	8	8619.6 (0.84)
80	24	0.98	4	537.0	2.5	52	0	7007.0 (0.68)
80	24	0.98	6	712.5	2.8	69	0	7784.5 (0.76)
80	24	0.98	8	847.5	2.5	82	0	8071.2 (0.79)
80	24	0.98	10	1018.5	2.7	99	0	8115.4 (0.79)
80	24	0.98	12	1078.5	2.7	105	0	8500.1 (0.83)
80	24	0.98	14	1312.5	2.9	128	0	8570.9 (0.84)
80	24	0.98	16	1521.0	2.9	148	0	8551.9 (0.84)
80	24	0.98	18	1708.5	5.7	166	0	8280.1 (0.81)
80	24	0.98	20	1810.5	5.7	176	0	8287.9 (0.81)
80	24	0.98	32	2409.0	14.6	235	1	7849.4 (0.77)
80	24	0.98	64	4999.5	52.2	488	5	8005.4 (0.78)
80	24	0.98	128	4999.5	67.0	488	6	8222.8 (0.80)
80	24	0.98	256	4999.5	102.3	488	9	8731.9 (0.85)
80	24	0.99	4	1854.0	20.8	181	2	8345.3 (0.81)
80	24	0.99	6	1830.0	21.9	178	2	8597.1 (0.84)
80	24	0.99	8	2158.5	20.4	210	1	8795.3 (0.86)
80	24	0.99	10	2560.5	28.7	250	2	8836.1 (0.86)
80	24	0.99	12	2754.0	31.5	268	3	9034.6 (0.88)
80	24	0.99	14	2949.0	32.6	287	3	8656.5 (0.85)
80	24	0.99	16	2928.0	32.8	285	3	8452.3 (0.83)
80	24	0.99	18	3007.5	33.4	293	3	8471.6 (0.83)
80	24	0.99	20	3538.5	40.6	345	3	8480.1 (0.83)
80	24	0.99	32	4999.5	59.2	488	5	8493.1 (0.83)
80	24	0.99	64	4999.5	76.8	488	7	8445.4 (0.82)
80	24	0.99	128	4999.5	117.1	488	11	8767.0 (0.86)
80	24	0.99	256	4999.5	171.4	488	16	9086.7 (0.89)
80	24	1.00	4	4999.5	3008.4	488	293	9709.8 (0.95)
80	24	1.00	6	4999.5	3008.4	488	293	9709.8 (0.95)
80	24	1.00	8	4999.5	3008.4	488	293	9709.8 (0.95)
80	24	1.00	10	4999.5	3008.4	488	293	9709.8 (0.95)
80	24	1.00	12	4999.5	3008.4	488	293	9709.8 (0.95)
80	24	1.00	14	4999.5	3008.4	488	293	9709.8 (0.95)
80	24	1.00	16	4999.5	3008.4	488	293	9709.8 (0.95)
80	24	1.00	18	4999.5	3008.4	488	293	9709.8 (0.95)
80	24	1.00	20	4999.5	3008.4	488	293	9709.8 (0.95)
80	24	1.00	32	4999.5	3008.4	488	293	9709.8 (0.95)
80	24	1.00	64	4999.5	3008.4	488	293	9709.8 (0.95)
80	24	1.00	128	4999.5	3008.4	488	293	9709.8 (0.95)
80	24	1.00	256	4999.5	3008.4	488	293	9709.8 (0.95)
80	30	0.92	4	193.5	0.9	18	0	5379.7 (0.53)
80	30	0.92	6	214.5	1.2	20	0	5856.3 (0.57)
80	30	0.92	8	235.5	1.2	22	0	6755.4 (0.66)
80	30	0.92	10	256.5	1.6	25	0	7096.2 (0.69)
80	30	0.92	12	277.5	1.9	27	0	7379.5 (0.72)
80	30	0.92	14	316.5	1.9	30	0	7437.0 (0.73)
80	30	0.92	16	328.5	1.7	32	0	7737.5 (0.76)
80	30	0.92	18	370.5	1.8	36	0	7808.5 (0.76)
80	30	0.92	20	432.0	1.8	42	0	7757.2 (0.76)
80	30	0.92	32	624.0	1.8	60	0	7301.4 (0.71)
80	30	0.92	64	1519.5	2.0	148	0	7465.5 (0.73)
80	30	0.92	128	2853.0	11.1	278	1	7699.8 (0.75)
80	30	0.92	256	4999.5	49.4	488	4	8084.9 (0.79)
80	30	0.93	4	184.5	1.3	18	0	5141.1 (0.50)
80	30	0.93	6	222.0	1.6	21	0	5723.8 (0.56)
80	30	0.93	8	253.5	1.7	24	0	7046.8 (0.69)
80	30	0.93	10	282.0	2.0	27	0	7449.5 (0.73)
80	30	0.93	12	295.5	1.9	28	0	7587.1 (0.74)
80	30	0.93	14	367.5	1.9	35	0	7575.1 (0.74)
80	30	0.93	16	388.5	1.8	37	0	7792.4 (0.76)
80	30	0.93	18	469.5	1.8	45	0	7942.7 (0.78)
80	30	0.93	20	487.5	1.8	47	0	8017.3 (0.78)
80	30	0.93	32	690.0	1.9	67	0	7299.7 (0.71)
80	30	0.93	64	1912.5	1.9	186	0	7388.2 (0.72)
80	30	0.93	128	3195.0	19.0	312	1	7665.9 (0.75)
80	30	0.93	256	4999.5	53.4	488	5	8017.8 (0.78)
80	30	0.94	4	211.5	0.8	20	0	5188.1 (0.51)
80	30	0.94	6	243.0	1.7	23	0	6308.5 (0.62)
80	30	0.94	8	298.5	1.8	29	0	7098.5 (0.69)
80	30	0.94	10	307.5	2.0	30	0	7126.8 (0.70)
80	30	0.94	12	364.5	2.1	35	0	7644.3 (0.75)
80	30	0.94	14	429.0	1.9	41	0	7446.8 (0.73)
80	30	0.94	16	529.5	2.0	51	0	7650.3 (0.75)
80	30	0.94	18	571.5	2.3	55	0	7922.5 (0.77)
80	30	0.94	20	583.5	2.1	56	0	8166.5 (0.80)
80	30	0.94	32	838.5	1.8	81	0	7631.5 (0.75)
80	30	0.94	64	2302.5	2.2	224	0	7832.7 (0.76)
80	30	0.94	128	3649.5	23.0	356	2	8079.9 (0.79)
80	30	0.94	256	4999.5	57.2	488	5	8393.5 (0.82)
80	30	0.95	4	253.5	1.6	24	0	5797.6 (0.57)
80	30	0.95	6	354.0	1.9	34	0	6347.6 (0.62)
80	30	0.95	8	372.0	2.3	36	0	7294.0 (0.71)
80	30	0.95	10	423.0	2.0	41	0	7665.3 (0.75)
80	30	0.95	12	474.0	2.0	46	0	7935.5 (0.77)
80	30	0.95	14	526.5	2.0	51	0	7846.0 (0.77)
80	30	0.95	16	555.0	2.0	54	0	8157.0 (0.80)
80	30	0.95	18	595.5	1.9	58	0	8237.6 (0.80)
80	30	0.95	20	648.0	2.1	63	0	8190.0 (0.80)
80	30	0.95	32	1117.5	2.0	109	0	7673.8 (0.75)
80	30	0.95	64	2550.0	6.3	249	0	7826.0 (0.76)
80	30	0.95	128	4288.5	34.9	418	3	8081.1 (0.79)
80	30	0.95	256	4999.5	60.2	488	5	8425.0 (0.82)
80	30	0.96	4	274.5	1.8	26	0	6487.8 (0.63)
80	30	0.96	6	315.0	2.0	30	0	7265.3 (0.71)
80	30	0.96	8	421.5	2.5	41	0	7643.0 (0.75)
80	30	0.96	10	525.0	2.4	51	0	7792.8 (0.76)
80	30	0.96	12	604.5	2.2	59	0	8017.3 (0.78)
80	30	0.96	14	627.0	2.1	61	0	8053.5 (0.79)
80	30	0.96	16	706.5	2.3	68	0	8092.7 (0.79)
80	30	0.96	18	763.5	2.2	74	0	8259.5 (0.81)
80	30	0.96	20	879.0	2.1	85	0	8304.9 (0.81)
80	30	0.96	32	1705.5	2.0	166	0	7550.9 (0.74)
80	30	0.96	64	3046.5	15.9	297	1	7747.4 (0.76)
80	30	0.96	128	4999.5	53.4	488	5	7948.9 (0.78)
80	30	0.96	256	4999.5	57.5	488	5	8280.1 (0.81)
80	30	0.97	4	417.0	2.2	40	0	7125.4 (0.70)
80	30	0.97	6	441.0	3.3	43	0	7721.9 (0.75)
80	30	0.97	8	592.5	2.8	57	0	7896.2 (0.77)
80	30	0.97	10	670.5	2.6	65	0	8222.1 (0.80)
80	30	0.97	12	678.0	2.6	66	0	8373.6 (0.82)
80	30	0.97	14	871.5	2.6	85	0	8384.5 (0.82)
80	30	0.97	16	1126.5	2.4	110	0	8379.6 (0.82)
80	30	0.97	18	1278.0	2.5	124	0	8624.2 (0.84)
80	30	0.97	20	1474.5	2.5	143	0	8514.1 (0.83)
80	30	0.97	32	2430.0	11.7	237	1	7788.1 (0.76)
80	30	0.97	64	3958.5	29.4	386	2	8010.3 (0.78)
80	30	0.97	128	4999.5	56.4	488	5	8153.6 (0.80)
80	30	0.97	256	4999.5	77.0	488	7	8655.2 (0.85)
80	30	0.98	4	691.5	2.5	67	0	7636.4 (0.75)
80	30	0.98	6	840.0	2.7	82	0	8230.0 (0.80)
80	30	0.98	8	912.0	2.7	89	0	8365.5 (0.82)
80	30	0.98	10	1084.5	4.6	105	0	8514.1 (0.83)
80	30	0.98	12	1407.0	3.9	137	0	8430.1 (0.82)
80	30	0.98	14	1687.5	5.8	164	0	8452.7 (0.83)
80	30	0.98	16	1947.0	12.4	190	1	8592.9 (0.84)
80	30	0.98	18	2221.5	15.2	216	1	8650.6 (0.84)
80	30	0.98	20	2394.0	16.1	233	1	8682.5 (0.85)
80	30	0.98	32	3307.5	30.2	322	2	7697.0 (0.75)
80	30	0.98	64	4999.5	52.8	488	5	7740.8 (0.76)
80	30	0.98	128	4999.5	58.8	488	5	8055.5 (0.79)
80	30	0.98	256	4999.5	88.4	488	8	8600.3 (0.84)
80	30	0.99	4	1881.0	21.8	183	2	8765.1 (0.86)
80	30	0.99	6	2158.5	23.8	210	2	8858.0 (0.87)
80	30	0.99	8	2745.0	30.7	268	2	9020.5 (0.88)
80	30	0.99	10	3291.0	38.2	321	3	9178.7 (0.90)
80	30	0.99	12	3598.5	46.2	351	4	9189.0 (0.90)
80	30	0.99	14	3916.5	44.3	382	4	8817.3 (0.86)
80	30	0.99	16	4216.5	49.5	411	4	8797.1 (0.86)
80	30	0.99	18	4354.5	52.2	425	5	8812.1 (0.86)
80	30	0.99	20	4572.0	51.0	446	4	8802.0 (0.86)
80	30	0.99	32	4999.5	62.7	488	6	8816.3 (0.86)
80	30	0.99	64	4999.5	86.1	488	8	8901.0 (0.87)
80	30	0.99	128	4999.5	125.8	488	12	9161.5 (0.89)
80	30	0.99	256	4999.5	201.1	488	19	9419.6 (0.92)
80	30	1.00	4	4999.5	3241.9	488	316	9841.8 (0.96)
80	30	1.00	6	4999.5	3241.9	488	316	9841.8 (0.96)
80	30	1.00	8	4999.5	3241.9	488	316	9841.8 (0.96)
80	30	1.00	10	4999.5	3241.9	488	316	9841.8 (0.96)
80	30	1.00	12	4999.5	3241.9	488	316	9841.8 (0.96)
80	30	1.00	14	4999.5	3241.9	488	316	9841.8 (0.96)
80	30	1.00	16	4999.5	3241.9	488	316	9841.8 (0.96)
80	30	1.00	18	4999.5	3241.9	488	316	9841.8 (0.96)
80	30	1.00	20	4999.5	3241.9	488	316	9841.8 (0.96)
80	30	1.00	32	4999.5	3241.9	488	316	9841.8 (0.96)
80	30	1.00	64	4999.5	3241.9	488	316	9841.8 (0.96)
80	30	1.00	128	4999.5	3241.9	488	316	9841.8 (0.96)
80	30	1.00	256	4999.5	3241.9	488	316	9841.8 (0.96)
80	40	0.92	4	231.0	1.0	22	0	6204.5 (0.61)
80	40	0.92	6	240.0	1.2	23	0	6245.8 (0.61)
80	40	0.92	8	250.5	1.3	24	0	7000.3 (0.68)
80	40	0.92	10	306.0	1.8	29	0	7353.6 (0.72)
80	40	0.92	12	297.0	2.0	29	0	7539.4 (0.74)
80	40	0.92	14	358.5	1.9	35	0	7560.7 (0.74)
80	40	0.92	16	375.0	1.9	36	0	7792.3 (0.76)
80	40	0.92	18	384.0	1.8	37	0	7944.2 (0.78)
80	40	0.92	20	436.5	2.0	42	0	7875.6 (0.77)
80	40	0.92	32	622.5	1.8	60	0	7911.1 (0.77)
80	40	0.92	64	1861.5	1.8	181	0	7562.9 (0.74)
80	40	0.92	128	3813.0	20.0	372	1	7833.8 (0.77)
80	40	0.92	256	4999.5	49.2	488	4	8275.0 (0.81)
80	40	0.93	4	237.0	1.4	23	0	5613.9 (0.55)
80	40	0.93	6	265.5	1.6	25	0	6208.2 (0.61)
80	40	0.93	8	298.5	1.7	29	0	7208.2 (0.70)
80	40	0.93	10	328.5	2.2	32	0	7529.4 (0.74)
80	40	0.93	12	352.5	2.0	34	0	7706.8 (0.75)
80	40	0.93	14	397.5	2.3	38	0	7838.6 (0.77)
80	40	0.93	16	408.0	1.9	39	0	7931.6 (0.77)
80	40	0.93	18	477.0	2.2	46	0	8019.2 (0.78)
80	40	0.93	20	495.0	1.9	48	0	8118.6 (0.79)
80	40	0.93	32	754.5	1.9	73	0	7872.1 (0.77)
80	40	0.93	64	2296.5	2.0	224	0	7464.6 (0.73)
80	40	0.93	128	4155.0	27.9	405	2	7726.9 (0.75)
80	40	0.93	256	4999.5	53.6	488	5	8133.0 (0.79)
80	40	0.94	4	258.0	0.9	25	0	5881.4 (0.57)
80	40	0.94	6	310.5	1.8	30	0	6845.7 (0.67)
80	40	0.94	8	309.0	2.0	30	0	7072.6 (0.69)
80	40	0.94	10	358.5	2.1	35	0	7651.7 (0.75)
80	40	0.94	12	432.0	2.2	42	0	7938.7 (0.78)
80	40	0.94	14	508.5	2.2	49	0	7588.4 (0.74)
80	40	0.94	16	564.0	2.1	55	0	7715.5 (0.75)
80	40	0.94	18	603.0	2.2	58	0	8037.3 (0.78)
80	40	0.94	20	621.0	1.9	60	0	8144.1 (0.80)
80	40	0.94	32	973.5	2.0	95	0	7980.8 (0.78)
80	40	0.94	64	3052.5	8.0	298	0	7960.4 (0.78)
80	40	0.94	128	4692.0	35.2	458	3	8180.8 (0.80)
80	40	0.94	256	4999.5	56.9	488	5	8570.2 (0.84)
80	40	0.95	4	274.5	1.6	26	0	6207.0 (0.61)
80	40	0.95	6	336.0	2.0	32	0	7328.2 (0.72)
80	40	0.95	8	430.5	2.2	42	0	7297.2 (0.71)
80	40	0.95	10	511.5	2.6	49	0	7879.3 (0.77)
80	40	0.95	12	531.0	2.4	51	0	8037.8 (0.78)
80	40	0.95	14	582.0	2.0	56	0	8066.5 (0.79)
80	40	0.95	16	633.0	2.1	61	0	8290.9 (0.81)
80	40	0.95	18	685.5	2.2	66	0	8208.0 (0.80)
80	40	0.95	20	714.0	2.6	69	0	8258.9 (0.81)
80	40	0.95	32	1551.0	2.3	151	0	8135.8 (0.79)
80	40	0.95	64	3504.0	18.1	342	1	7961.4 (0.78)
80	40	0.95	128	4999.5	43.0	488	4	8231.3 (0.80)
80	40	0.95	256	4999.5	56.6	488	5	8575.2 (0.84)
80	40	0.96	4	379.5	2.1	37	0	6942.2 (0.68)
80	40	0.96	6	403.5	2.0	39	0	7611.9 (0.74)
80	40	0.96	8	514.5	2.5	50	0	8065.7 (0.79)
80	40	0.96	10	573.0	2.9	55	0	8047.1 (0.79)
80	40	0.96	12	676.5	2.5	66	0	8087.8 (0.79)
80	40	0.96	14	723.0	3.0	70	0	8246.2 (0.81)
80	40	0.96	16	736.5	2.5	71	0	8299.4 (0.81)
80	40	0.96	18	799.5	2.7	78	0	8294.7 (0.81)
80	40	0.96	20	991.5	2.7	96	0	8363.1 (0.82)
80	40	0.96	32	2142.0	2.3	209	0	8194.3 (0.80)
80	40	0.96	64	4032.0	31.1	393	3	7839.6 (0.77)
80	40	0.96	128	4999.5	50.5	488	4	8133.2 (0.79)
80	40	0.96	256	4999.5	62.5	488	6	8439.5 (0.82)
80	40	0.97	4	493.5	2.4	48	0	7779.7 (0.76)
80	40	0.97	6	549.0	2.3	53	0	8091.9 (0.79)
80	40	0.97	8	666.0	3.6	65	0	8244.7 (0.81)
80	40	0.97	10	733.5	2.7	71	0	8298.3 (0.81)
80	40	0.97	12	886.5	3.2	86	0	8469.1 (0.83)
80	40	0.97	14	1225.5	2.9	119	0	8371.0 (0.82)
80	40	0.97	16	1477.5	3.6	144	0	8439.3 (0.82)
80	40	0.97	18	1705.5	3.0	166	0	8559.0 (0.84)
80	40	0.97	20	1974.0	8.1	192	0	8587.0 (0.84)
80	40	0.97	32	3172.5	17.9	309	1	8273.4 (0.81)
80	40	0.97	64	4920.0	44.4	480	4	7775.0 (0.76)
80	40	0.97	128	4999.5	61.8	488	6	8125.6 (0.79)
80	40	0.97	256	4999.5	76.0	488	7	8366.9 (0.82)
80	40	0.98	4	750.0	3.3	73	0	8247.1 (0.81)
80	40	0.98	6	841.5	3.1	82	0	8480.6 (0.83)
80	40	0.98	8	1206.0	7.2	117	0	8586.5 (0.84)
80	40	0.98	10	1590.0	9.9	155	0	8631.8 (0.84)
80	40	0.98	12	2023.5	12.9	197	1	8611.6 (0.84)
80	40	0.98	14	2356.5	16.6	230	1	8673.0 (0.85)
80	40	0.98	16	2584.5	18.6	252	1	8863.8 (0.87)
80	40	0.98	18	2878.5	21.8	281	2	8728.7 (0.85)
80	40	0.98	20	3121.5	30.7	304	2	8985.8 (0.88)
80	40	0.98	32	4494.0	47.9	438	4	8252.7 (0.81)
80	40	0.98	64	4999.5	58.1	488	5	8357.4 (0.82)
80	40	0.98	128	4999.5	74.5	488	7	8445.9 (0.82)
80	40	0.98	256	4999.5	108.9	488	10	8811.0 (0.86)
80	40	0.99	4	2751.0	29.1	268	2	9012.8 (0.88)
80	40	0.99	6	3103.5	33.3	303	3	9185.1 (0.90)
80	40	0.99	8	3549.0	41.5	346	4	9222.1 (0.90)
80	40	0.99	10	4062.0	54.8	396	5	9292.8 (0.91)
80	40	0.99	12	4774.5	69.1	466	6	9239.7 (0.90)
